R,bos,dir,entry,grade,maturity,member_det,member_event,mode,nest_depth,net,ote,outcome,phase,quad,sl,strength,sweep,sym,target,ts,zone_hi,zone_lo
-1.0,False,SHORT,999.025,5,0.0,fvg_n,FVG_N_RETEST,intrabar,2,-2.575,True,stop,True,early/A,999.9,0.6,False,BAJFINANCE,958.625,2026-06-29T09:20:00+05:30,992.65,990.65
-1.0,False,SHORT,999.025,5,0.0,ob_taught,OB_RETEST,intrabar,2,-2.575,True,stop,True,early/A,999.9,0.7,False,BAJFINANCE,958.625,2026-06-29T09:35:00+05:30,985.9,985.6
-1.0,False,SHORT,999.025,5,0.0,ob_taught,OB_RETEST,intrabar,2,-2.575,True,stop,True,early/A,999.9,0.7,False,BAJFINANCE,958.625,2026-06-29T09:40:00+05:30,985.9,985.6
-1.0,False,SHORT,999.025,5,0.0,ob_taught,OB_RETEST,intrabar,2,-2.575,True,stop,True,early/A,999.9,0.7,False,BAJFINANCE,958.625,2026-06-29T09:55:00+05:30,985.9,985.6
-1.0,False,SHORT,999.025,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,-2.575,True,stop,False,early/A,999.9,0.6,False,BAJFINANCE,958.625,2026-06-29T10:25:00+05:30,988.7,985.0
-1.0,False,SHORT,986.85,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.7785,True,stop,False,early/A,988.7,0.6,False,BAJFINANCE,958.625,2026-06-29T11:50:00+05:30,988.7,985.0
-1.0,False,SHORT,984.2,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.6658,True,stop,False,early/A,986.4,0.6,False,BAJFINANCE,958.625,2026-06-29T12:40:00+05:30,986.4,982.0
-1.0,False,SHORT,984.375,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-1.7674,True,stop,False,early/A,986.25,0.6,False,BAJFINANCE,958.625,2026-06-29T12:50:00+05:30,986.25,982.5
-1.0,False,SHORT,984.2,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-2.6909,True,stop,False,early/A,985.0,0.6,False,BAJFINANCE,958.625,2026-06-29T12:55:00+05:30,985.0,983.4
-1.0,False,SHORT,986.775,3,0.0,ob_taught,OB_RETEST,intrabar,0,-5.0556,True,stop,True,early/A,987.1,0.7,True,BAJFINANCE,958.625,2026-06-29T14:05:00+05:30,987.1,986.45
-1.0,False,SHORT,986.775,3,0.0,ob_taught,OB_RETEST,intrabar,0,-5.0556,True,stop,True,early/A,987.1,0.7,True,BAJFINANCE,958.625,2026-06-29T14:55:00+05:30,987.1,986.45
-1.0,False,SHORT,989.475,6,0.0,fvg_n,FVG_N_RETEST,intrabar,2,-3.5478,True,stop,True,early/A,990.0,0.6,True,BAJFINANCE,958.625,2026-06-29T15:25:00+05:30,984.8,982.9
-1.0,False,SHORT,989.475,6,0.0,ob_taught,OB_RETEST,intrabar,2,-3.5478,True,stop,True,early/A,990.0,0.7,True,BAJFINANCE,958.625,2026-06-29T15:30:00+05:30,989.95,989.2
-8.619047619047619,False,SHORT,989.475,5,0.0,ob_taught,BRK_RETEST,intrabar,2,-11.1669,True,gap,False,early/A,990.0,0.7,True,BAJFINANCE,958.625,2026-06-30T10:20:00+05:30,993.9,993.3
-15.666666666666666,False,SHORT,989.475,5,0.0,fvg_n,IFVG_RETEST,intrabar,2,-18.2145,True,gap,False,early/A,990.0,0.6,True,BAJFINANCE,958.625,2026-06-30T10:25:00+05:30,998.15,996.65
-1.0,False,SHORT,999.025,5,0.0,ob_taught,BRK_RETEST,intrabar,2,-2.575,True,stop,False,early/A,999.9,0.7,True,BAJFINANCE,958.625,2026-06-30T11:00:00+05:30,993.9,993.3
-1.0,False,SHORT,993.6,2,0.0,ob_taught,BRK_RETEST,intrabar,0,-5.4167,True,stop,False,early/A,993.9,0.7,True,BAJFINANCE,958.625,2026-06-30T11:05:00+05:30,993.9,993.3
-1.0,False,SHORT,993.6,2,0.0,ob_taught,BRK_RETEST,intrabar,0,-5.4167,True,stop,False,early/A,993.9,0.7,True,BAJFINANCE,958.625,2026-06-30T11:10:00+05:30,993.9,993.3
-1.0,False,SHORT,997.4,2,0.53,fvg_n,IFVG_RETEST,intrabar,0,-2.8213,True,stop,False,early/A,998.15,0.6,False,BAJFINANCE,958.625,2026-06-30T12:05:00+05:30,998.15,996.65
-1.0,False,SHORT,435.075,2,0.0,ob_taught,OB_RETEST,intrabar,0,-23.8675,True,stop,False,early/A,435.1,0.7,True,APOLLOTYRE,425.325,2026-07-01T09:20:00+05:30,435.1,435.05
-7.0,False,SHORT,435.075,3,0.793,ob_taught,OB_RETEST,intrabar,0,-29.8675,True,gap,False,early/A,435.1,0.7,True,APOLLOTYRE,425.325,2026-07-01T11:00:00+05:30,435.1,435.05
22.65,False,LONG,459.475,5,0.886,fvg_n,FVG_N_RETEST,intrabar,2,21.1544,True,target,False,early/A,459.05,0.6,False,AARTIIND,469.1,2026-07-01T11:25:00+05:30,463.1,462.2
22.65,False,LONG,459.475,5,0.886,ob_taught,BRK_RETEST,intrabar,2,21.1544,True,target,False,early/A,459.05,0.7,False,AARTIIND,469.1,2026-07-01T11:35:00+05:30,462.2,458.45
-1.0,False,SHORT,470.55,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-2.1069,True,stop,False,early/A,471.15,0.6,False,AARTIIND,461.75,2026-07-01T13:40:00+05:30,471.15,469.95
-1.0,False,SHORT,40755.0,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.7471,True,stop,False,early/A,40835.0,0.6,True,BOSCHLTD,40627.5,2026-07-01T15:30:00+05:30,40835.0,40675.0
-3.363636363636364,False,SHORT,41092.5,2,0.0,ob_taught,BRK_RETEST,intrabar,0,-5.4002,True,gap,False,early/A,41120.0,0.7,True,BOSCHLTD,39797.5,2026-07-02T09:25:00+05:30,41120.0,41065.0
-3.25,False,SHORT,40755.0,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-3.9971,True,gap,False,early/A,40835.0,0.6,True,BOSCHLTD,39797.5,2026-07-02T09:35:00+05:30,40835.0,40675.0
-2.3125,False,SHORT,40755.0,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-3.0596,True,gap,False,early/A,40835.0,0.6,True,BOSCHLTD,39797.5,2026-07-02T09:40:00+05:30,40835.0,40675.0
-3.1875,False,SHORT,40755.0,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-3.9346,True,gap,False,early/A,40835.0,0.6,True,BOSCHLTD,39797.5,2026-07-02T09:45:00+05:30,40835.0,40675.0
-1.0,False,SHORT,1484.4,7,0.707,ob_taught,OB_RETEST,intrabar,2,-3.2396,True,stop,True,early/A,1485.3,0.7,True,COFORGE,1365.25,2026-07-03T09:20:00+05:30,1466.3,1463.1
-11.692307692307692,False,SHORT,1447.2,7,0.707,ob_taught,OB_RETEST,intrabar,2,-13.23,True,gap,True,early/A,1448.5,0.7,True,COFORGE,1365.25,2026-07-03T09:35:00+05:30,1466.3,1463.1
-9.153846153846152,False,SHORT,1447.2,6,0.0,ob_taught,OB_RETEST,intrabar,2,-10.6915,True,gap,True,early/A,1448.5,0.7,True,COFORGE,1365.25,2026-07-03T09:50:00+05:30,1466.3,1463.1
-13.23076923076923,False,SHORT,1447.2,6,0.0,fvg_n,FVG_N_RETEST,intrabar,2,-14.7684,True,gap,True,early/A,1448.5,0.6,True,COFORGE,1365.25,2026-07-03T09:55:00+05:30,1469.1,1463.1
-1.0,False,SHORT,1471.5,6,0.829,fvg_n,FVG_N_RETEST,intrabar,2,-1.5082,True,stop,False,early/A,1476.0,0.6,True,COFORGE,1365.25,2026-07-03T11:15:00+05:30,1469.1,1463.1
-3.577777777777778,False,SHORT,1471.5,5,0.829,fvg_n,FVG_N_RETEST,intrabar,2,-4.086,True,gap,False,early/A,1476.0,0.6,False,COFORGE,1365.25,2026-07-03T11:20:00+05:30,1469.1,1463.1
-5.033333333333333,False,SHORT,1466.1,3,0.829,fvg_n,FVG_N_RETEST,intrabar,0,-5.7532,True,gap,False,early/A,1469.1,0.6,True,COFORGE,1365.25,2026-07-03T11:30:00+05:30,1469.1,1463.1
-1.0,False,SHORT,1471.8,1,0.0,ob_taught,OB_RETEST,intrabar,0,-5.8979,True,stop,False,early/A,1472.2,0.7,False,COFORGE,1365.25,2026-07-06T09:20:00+05:30,1472.2,1471.4
-1.4489795918367347,False,SHORT,1476.25,1,0.0,ob_taught,MIT_RETEST,intrabar,0,-2.318,True,gap,False,early/A,1478.7,0.7,False,COFORGE,1365.25,2026-07-06T09:25:00+05:30,1478.7,1473.8
-1.6666666666666667,False,SHORT,1484.9,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-2.8268,True,gap,False,early/A,1486.7,0.6,False,COFORGE,1365.25,2026-07-06T09:30:00+05:30,1486.7,1483.1
-5.186046511627907,False,SHORT,1469.55,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-6.161,True,gap,False,early/A,1471.7,0.6,False,COFORGE,1365.25,2026-07-06T09:50:00+05:30,1471.7,1467.4
-4.209302325581396,False,SHORT,1469.55,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-5.1843,True,gap,False,early/A,1471.7,0.6,False,COFORGE,1365.25,2026-07-06T09:55:00+05:30,1471.7,1467.4
-2.0232558139534884,False,SHORT,1469.55,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-2.9982,True,gap,False,early/A,1471.7,0.6,False,COFORGE,1365.25,2026-07-06T10:05:00+05:30,1471.7,1467.4
-1.0,False,SHORT,1469.55,2,0.814,fvg_n,IFVG_RETEST,intrabar,0,-1.975,True,stop,False,early/A,1471.7,0.6,False,COFORGE,1365.25,2026-07-06T10:10:00+05:30,1471.7,1467.4
-1.0,False,SHORT,456.325,5,0.0,fvg_n,IFVG_RETEST,intrabar,2,-1.851,True,stop,False,early/A,457.1,0.6,True,APOLLOTYRE,430.075,2026-07-06T10:25:00+05:30,455.1,452.85
-1.0952380952380951,False,SHORT,1481.9,2,0.814,fvg_n,IFVG_RETEST,intrabar,0,-2.0992,True,gap,False,early/A,1484.0,0.6,False,COFORGE,1365.25,2026-07-06T10:25:00+05:30,1484.0,1479.8
-1.0,False,SHORT,1476.95,2,0.814,fvg_n,IFVG_RETEST,intrabar,0,-2.0234,True,stop,False,early/A,1479.0,0.6,False,COFORGE,1365.25,2026-07-06T10:55:00+05:30,1479.0,1474.9
21.78,False,SHORT,457.0,2,0.0,ob_taught,BRK_RETEST,intrabar,0,20.3702,True,target,False,early/A,457.45,0.7,True,APOLLOTYRE,447.2,2026-07-08T09:20:00+05:30,457.45,456.55
1.38,False,SHORT,447.75,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,-0.1657,True,target,False,early/A,448.15,0.6,True,APOLLOTYRE,447.2,2026-07-08T09:30:00+05:30,448.15,447.35
1.04,False,SHORT,450.15,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,0.7532,True,target,False,early/A,453.0,0.6,True,APOLLOTYRE,447.2,2026-07-08T09:40:00+05:30,453.0,447.3
1.6,False,SHORT,452.025,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,1.3243,True,target,False,early/A,455.05,0.6,True,APOLLOTYRE,447.2,2026-07-08T10:00:00+05:30,455.05,449.0
21.78,False,SHORT,457.0,2,0.0,ob_taught,BRK_RETEST,intrabar,0,20.3702,True,target,False,early/A,457.45,0.7,True,APOLLOTYRE,447.2,2026-07-08T10:15:00+05:30,457.45,456.55
8.88,False,SHORT,1506.2,6,0.753,fvg_n,FVG_N_RETEST,intrabar,2,7.6399,True,target,False,early/A,1507.9,0.6,True,COFORGE,1491.1,2026-07-08T10:15:00+05:30,1491.4,1487.3
35.0,False,SHORT,1517.35,6,0.753,fvg_n,IFVG_RETEST,intrabar,2,32.2709,True,target,False,early/A,1518.1,0.6,True,COFORGE,1491.1,2026-07-08T10:25:00+05:30,1501.0,1484.0
4.14,False,SHORT,42300.0,6,0.837,ob_taught,MIT_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.7,True,BOSCHLTD,41535.0,2026-07-08T10:35:00+05:30,41855.0,41810.0
35.0,False,SHORT,1517.35,6,0.548,fvg_n,FVG_N_RETEST,intrabar,2,32.2709,True,target,False,early/A,1518.1,0.6,True,COFORGE,1491.1,2026-07-08T10:35:00+05:30,1491.4,1487.3
18.89,False,SHORT,1051.05,7,0.59,fvg_n,IFVG_RETEST,intrabar,2,17.7906,True,target,True,early/A,1052.4,0.6,True,BAJFINANCE,1025.55,2026-07-08T10:40:00+05:30,1028.6,1027.1
18.89,False,SHORT,1051.05,7,0.59,fvg_n,FVG_N_RETEST,intrabar,2,17.7906,True,target,True,early/A,1052.4,0.6,True,BAJFINANCE,1025.55,2026-07-08T10:50:00+05:30,1037.6,1028.9
18.89,False,SHORT,1051.05,7,0.59,ob_taught,BRK_RETEST,intrabar,2,17.7906,True,target,True,early/A,1052.4,0.7,True,BAJFINANCE,1025.55,2026-07-08T11:00:00+05:30,1032.7,1031.3
35.0,False,SHORT,1517.35,6,0.548,fvg_n,IFVG_RETEST,intrabar,2,32.2709,True,target,False,early/A,1518.1,0.6,True,COFORGE,1491.1,2026-07-08T11:00:00+05:30,1481.5,1479.4
4.14,False,SHORT,42300.0,6,0.837,fvg_n,IFVG_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.6,True,BOSCHLTD,41535.0,2026-07-08T11:05:00+05:30,41650.0,41575.0
-1.0,False,SHORT,450.15,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.2868,True,stop,True,early/A,453.0,0.6,False,APOLLOTYRE,447.2,2026-07-08T11:15:00+05:30,453.0,447.3
4.14,False,SHORT,42300.0,6,0.837,fvg_n,IFVG_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.6,True,BOSCHLTD,41535.0,2026-07-08T11:20:00+05:30,41650.0,41575.0
18.89,False,SHORT,1051.05,6,0.59,fvg_n,IFVG_RETEST,intrabar,2,17.7906,True,target,True,early/A,1052.4,0.6,False,BAJFINANCE,1025.55,2026-07-08T11:30:00+05:30,1035.0,1032.9
18.89,False,SHORT,1051.05,6,0.645,fvg_n,IFVG_RETEST,intrabar,2,17.7906,True,target,True,early/A,1052.4,0.6,False,BAJFINANCE,1025.55,2026-07-08T11:50:00+05:30,1028.6,1027.1
4.14,False,SHORT,42300.0,5,0.837,ob_taught,MIT_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.7,False,BOSCHLTD,41535.0,2026-07-08T12:10:00+05:30,41565.0,41555.0
13.22,False,SHORT,41832.5,2,0.0,ob_taught,MIT_RETEST,intrabar,0,10.7055,True,target,True,early/A,41855.0,0.7,False,BOSCHLTD,41535.0,2026-07-08T12:30:00+05:30,41855.0,41810.0
-1.0,False,SHORT,1030.45,6,0.645,ob_taught,BRK_RETEST,intrabar,2,-4.0784,True,stop,True,early/A,1030.9,0.7,False,BAJFINANCE,1025.55,2026-07-08T12:40:00+05:30,1032.7,1031.3
5.76,False,SHORT,451.375,3,0.792,fvg_n,IFVG_RETEST,intrabar,0,4.8648,True,target,True,early/A,452.1,0.6,False,APOLLOTYRE,447.2,2026-07-08T13:10:00+05:30,452.1,450.65
11.38,False,SHORT,451.75,3,0.792,fvg_n,FVG_N_RETEST,intrabar,0,9.8212,True,target,True,early/A,452.15,0.6,False,APOLLOTYRE,447.2,2026-07-08T13:15:00+05:30,452.15,451.35
-1.0,False,SHORT,1466.6,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-2.4517,True,stop,False,early/A,1468.0,0.6,False,COFORGE,1462.35,2026-07-08T13:20:00+05:30,1468.0,1465.2
-1.0,False,SHORT,41840.0,7,0.738,ob_taught,OB_RETEST,intrabar,2,-1.7245,True,stop,True,early/A,41925.0,0.7,True,BOSCHLTD,41535.0,2026-07-08T13:25:00+05:30,41790.0,41745.0
-1.0,False,SHORT,41840.0,7,0.738,fvg_n,IFVG_RETEST,intrabar,2,-1.7245,True,stop,True,early/A,41925.0,0.6,True,BOSCHLTD,41535.0,2026-07-08T13:30:00+05:30,41925.0,41855.0
3.04,False,SHORT,1466.6,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,1.5883,True,target,True,early/A,1468.0,0.6,False,COFORGE,1462.35,2026-07-08T13:50:00+05:30,1468.0,1465.2
3.59,False,SHORT,41840.0,7,0.738,ob_taught,OB_RETEST,intrabar,2,2.8655,True,target,True,early/A,41925.0,0.7,True,BOSCHLTD,41535.0,2026-07-08T13:55:00+05:30,41790.0,41745.0
-39.0,False,LONG,475.375,4,0.0,fvg_n,IFVG_RETEST,intrabar,2,-44.0596,True,gap,False,early/A,475.25,0.6,False,AARTIIND,480.55,2026-07-08T14:00:00+05:30,471.15,469.95
3.59,False,SHORT,41840.0,7,0.738,ob_taught,OB_RETEST,intrabar,2,2.8655,True,target,True,early/A,41925.0,0.7,True,BOSCHLTD,41535.0,2026-07-08T14:00:00+05:30,41790.0,41745.0
3.59,False,SHORT,41840.0,7,0.738,ob_taught,OB_RETEST,intrabar,2,2.8655,True,target,True,early/A,41925.0,0.7,True,BOSCHLTD,41535.0,2026-07-08T14:05:00+05:30,41790.0,41745.0
3.04,False,SHORT,1466.6,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,1.5883,True,target,True,early/A,1468.0,0.6,False,COFORGE,1462.35,2026-07-08T14:05:00+05:30,1468.0,1465.2
3.59,False,SHORT,41840.0,7,0.738,ob_taught,OB_RETEST,intrabar,2,2.8655,True,target,True,early/A,41925.0,0.7,True,BOSCHLTD,41535.0,2026-07-08T14:10:00+05:30,41790.0,41745.0
-82.6,False,LONG,475.375,4,0.0,fvg_n,IFVG_RETEST,intrabar,2,-87.6596,True,gap,False,early/A,475.25,0.6,False,AARTIIND,480.55,2026-07-08T14:15:00+05:30,465.95,464.85
3.04,False,SHORT,1466.6,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,1.5883,True,target,True,early/A,1468.0,0.6,False,COFORGE,1462.35,2026-07-08T14:15:00+05:30,1468.0,1465.2
3.59,False,SHORT,41840.0,7,0.738,fvg_n,FVG_N_RETEST,intrabar,2,2.8655,True,target,True,early/A,41925.0,0.6,True,BOSCHLTD,41535.0,2026-07-08T14:20:00+05:30,41770.0,41685.0
1.51,False,SHORT,1028.95,5,0.0,ob_taught,BRK_RETEST,intrabar,2,0.8312,True,target,False,early/A,1031.2,0.7,True,BAJFINANCE,1025.55,2026-07-08T14:25:00+05:30,1015.9,1013.0
-91.4,False,LONG,475.375,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,-96.4596,True,gap,False,early/A,475.25,0.6,False,AARTIIND,480.55,2026-07-08T14:40:00+05:30,464.0,462.9
3.59,False,SHORT,41840.0,7,0.738,fvg_n,FVG_N_RETEST,intrabar,2,2.8655,True,target,True,early/A,41925.0,0.6,True,BOSCHLTD,41535.0,2026-07-08T14:40:00+05:30,41630.0,41510.0
26.0,False,LONG,462.35,1,0.0,ob_taught,OB_RETEST,intrabar,0,23.4984,True,target,False,early/A,462.1,0.7,False,AARTIIND,468.85,2026-07-08T14:50:00+05:30,462.6,462.1
-34.166666666666664,False,LONG,475.8,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-36.3234,True,gap,False,early/A,475.5,0.6,False,AARTIIND,480.55,2026-07-08T15:05:00+05:30,476.1,475.5
8.71,False,SHORT,1016.85,5,0.629,fvg_n,IFVG_RETEST,intrabar,2,7.771,True,target,False,early/A,1018.4,0.6,False,BAJFINANCE,1003.35,2026-07-08T15:15:00+05:30,1012.4,1009.9
7.52,False,LONG,463.025,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,6.6577,True,target,False,early/A,462.25,0.6,False,AARTIIND,468.85,2026-07-08T15:20:00+05:30,476.1,475.5
-3.8,False,SHORT,41537.5,1,0.0,ob_taught,MIT_RETEST,intrabar,0,-8.2311,True,gap,False,early/A,41550.0,0.7,False,BOSCHLTD,41535.0,2026-07-08T15:20:00+05:30,41550.0,41525.0
7.52,False,LONG,463.025,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,6.6577,True,target,False,early/A,462.25,0.6,False,AARTIIND,468.85,2026-07-08T15:30:00+05:30,465.0,463.45
-1.0,False,SHORT,41805.0,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-2.2964,True,stop,False,early/A,41850.0,0.6,False,BOSCHLTD,41535.0,2026-07-08T15:30:00+05:30,41850.0,41760.0
7.52,False,LONG,463.025,4,0.0,fvg_n,IFVG_RETEST,intrabar,2,6.6577,True,target,False,early/A,462.25,0.6,False,AARTIIND,468.85,2026-07-09T09:20:00+05:30,471.15,469.95
4.14,False,SHORT,42300.0,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.6,False,BOSCHLTD,41535.0,2026-07-09T09:20:00+05:30,41945.0,41805.0
7.52,False,LONG,463.025,4,0.0,fvg_n,IFVG_RETEST,intrabar,2,6.6577,True,target,False,early/A,462.25,0.6,False,AARTIIND,468.85,2026-07-09T09:30:00+05:30,465.95,464.85
7.52,False,LONG,463.025,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,6.6577,True,target,False,early/A,462.25,0.6,False,AARTIIND,468.85,2026-07-09T09:45:00+05:30,464.0,462.9
14.0,False,SHORT,449.3,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,9.9979,True,target,False,early/A,449.45,0.6,False,APOLLOTYRE,447.2,2026-07-09T09:50:00+05:30,448.75,445.7
7.52,False,LONG,463.025,4,0.0,fvg_n,FVG_N_RETEST,intrabar,2,6.6577,True,target,False,early/A,462.25,0.6,False,AARTIIND,468.85,2026-07-09T10:05:00+05:30,472.05,470.15
14.0,False,SHORT,449.3,5,0.767,fvg_n,IFVG_RETEST,intrabar,2,9.9979,True,target,False,early/A,449.45,0.6,False,APOLLOTYRE,447.2,2026-07-09T10:05:00+05:30,440.15,437.95
1.23,False,SHORT,445.95,5,0.767,fvg_n,IFVG_RETEST,intrabar,2,0.0883,True,target,False,early/A,446.5,0.6,False,APOLLOTYRE,445.275,2026-07-09T10:10:00+05:30,440.15,437.95
14.0,False,SHORT,449.3,5,0.767,fvg_n,IFVG_RETEST,intrabar,2,9.9979,True,target,False,early/A,449.45,0.6,False,APOLLOTYRE,447.2,2026-07-09T10:30:00+05:30,440.15,437.95
4.14,False,SHORT,42300.0,4,0.0,ob_taught,MIT_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.7,False,BOSCHLTD,41535.0,2026-07-09T10:40:00+05:30,41550.0,41525.0
4.14,False,SHORT,42300.0,4,0.0,ob_taught,OB_RETEST,intrabar,2,3.7606,True,target,False,early/A,42485.0,0.7,False,BOSCHLTD,41535.0,2026-07-09T10:50:00+05:30,41815.0,41805.0
-1.0,False,LONG,469.225,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,-1.7822,True,stop,False,early/A,468.35,0.6,False,AARTIIND,480.55,2026-07-09T10:55:00+05:30,470.1,468.35
41.53,False,SHORT,1517.35,6,0.623,ob_taught,MIT_RETEST,intrabar,2,38.8009,True,target,False,early/A,1518.1,0.7,True,COFORGE,1486.2,2026-07-09T10:55:00+05:30,1458.7,1457.9
0.61,False,LONG,468.15,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-0.003,True,target,False,early/A,467.0,0.6,False,AARTIIND,468.85,2026-07-09T11:00:00+05:30,469.3,467.0
2.13,False,LONG,467.25,1,0.0,fvg_n,IFVG_RETEST,intrabar,0,1.2342,True,target,False,early/A,466.5,0.6,False,AARTIIND,468.85,2026-07-09T11:30:00+05:30,468.0,466.5
-1.0,False,SHORT,1473.8,3,0.623,fvg_n,IFVG_RETEST,intrabar,0,-1.919,True,stop,False,early/A,1476.1,0.6,True,COFORGE,1467.5,2026-07-09T11:50:00+05:30,1476.1,1471.5
-1.0,False,LONG,471.1,1,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.7293,True,stop,False,late/A,470.15,0.6,False,AARTIIND,480.55,2026-07-09T12:00:00+05:30,472.05,470.15
5.69,False,SHORT,1476.6,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,4.4016,True,target,False,late/A,1478.2,0.6,True,COFORGE,1467.5,2026-07-09T12:00:00+05:30,1478.2,1475.0
2.74,False,SHORT,1473.8,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,1.821,True,target,False,late/A,1476.1,0.6,True,COFORGE,1467.5,2026-07-09T12:20:00+05:30,1476.1,1471.5
-1.0869565217391304,False,SHORT,1473.8,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,-2.006,True,gap,False,late/A,1476.1,0.6,True,COFORGE,1467.5,2026-07-09T12:25:00+05:30,1476.1,1471.5
-2.44,False,SHORT,1471.25,2,0.663,fvg_n,FVG_N_RETEST,intrabar,0,-4.0612,True,gap,False,late/A,1472.5,0.6,False,COFORGE,1467.5,2026-07-09T12:50:00+05:30,1472.5,1470.0
-1.0,False,SHORT,496.35,5,0.0,ob_taught,MIT_RETEST,intrabar,2,-2.0799,True,stop,False,late/A,497.0,0.7,True,AARTIIND,474.1,2026-07-10T10:40:00+05:30,488.5,487.85
-13.695652173913045,False,SHORT,479.525,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,-14.8676,True,gap,False,late/A,480.1,0.6,True,AARTIIND,474.1,2026-07-10T11:05:00+05:30,480.1,478.95
-33.8,False,SHORT,479.35,2,0.0,ob_taught,OB_RETEST,intrabar,0,-36.3906,True,gap,False,late/A,479.6,0.7,True,AARTIIND,474.1,2026-07-10T11:20:00+05:30,479.6,479.1
-1.0,False,SHORT,496.15,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.8443,True,stop,False,late/A,497.0,0.6,True,AARTIIND,474.1,2026-07-10T11:45:00+05:30,497.0,495.3
-2.5384615384615383,False,SHORT,488.175,2,0.0,ob_taught,MIT_RETEST,intrabar,0,-4.5853,True,gap,False,late/A,488.5,0.7,True,AARTIIND,474.1,2026-07-10T12:05:00+05:30,488.5,487.85
21.0,False,SHORT,42007.5,2,0.633,ob_taught,MIT_RETEST,intrabar,0,18.4754,True,target,False,late/A,42030.0,0.7,False,BOSCHLTD,41535.0,2026-07-10T12:20:00+05:30,42030.0,41985.0
-1.0,False,SHORT,1016.85,2,0.0,fvg_n,FVG_N_RETEST,intrabar,0,-1.939,True,stop,False,late/A,1018.4,0.6,True,BAJFINANCE,1003.35,2026-07-10T12:30:00+05:30,1018.4,1015.3
-1.0,False,SHORT,489.475,3,0.851,fvg_n,FVG_N_RETEST,intrabar,0,-1.907,True,stop,False,late/A,490.25,0.6,True,AARTIIND,474.1,2026-07-10T12:40:00+05:30,490.25,488.7
-1.0,False,SHORT,1023.7,2,0.0,fvg_n,IFVG_RETEST,intrabar,0,-1.4151,True,stop,False,late/A,1027.7,0.6,True,BAJFINANCE,1003.35,2026-07-10T12:45:00+05:30,1027.7,1019.7
-1.0,False,SHORT,41925.0,2,0.633,fvg_n,FVG_N_RETEST,intrabar,0,-3.2759,True,stop,False,late/A,41950.0,0.6,False,BOSCHLTD,41535.0,2026-07-10T12:50:00+05:30,41950.0,41900.0
21.0,False,SHORT,42007.5,2,0.633,ob_taught,MIT_RETEST,intrabar,0,18.4754,True,target,False,late/A,42030.0,0.7,False,BOSCHLTD,41535.0,2026-07-10T13:05:00+05:30,42030.0,41985.0
-1.0,False,SHORT,489.95,2,0.851,fvg_n,IFVG_RETEST,intrabar,0,-1.691,True,stop,False,late/A,491.0,0.6,False,AARTIIND,474.1,2026-07-10T13:15:00+05:30,491.0,488.9
